0       0
19.847  0
20.63   0
20.993  0
21.247  0
22.749  0
22.951  0
23.038  0
23.105  0
23.105  0
23.118  0
23.626  0
23.626  0
23.74   0
23.77   0
23.77   0
23.77   0
23.77   0
23.77   0
24.6    1
79      2
